65141b13-ee17-4b00-86db-61c204ae8a51,8/5/2016 4:16:13 PM +00:00,8/5/2016 4:16:13 PM +00:00,System.Byte[],FALSE,2216316964,12394,NDLS,PNBE,SL,3/31/2016 4:00:00 PM +00:00,"W/L 134,GNWL",W/L 28,W/L 57,W/L 59,W/L 74,FALSE,FALSE,2016-04-04T13:00:55.224Z,2016-04-04T13:00:55.224Z
234724ed-fa2c-4a0e-b76b-974b2bdac113,7/12/2016 7:30:11 PM +00:00,7/12/2016 7:30:11 PM +00:00,System.Byte[],FALSE,2547334741,12394,NDLS,PNBE,SL,7/9/2016 6:30:00 PM +00:00,"W/L 105,GNWL",,,,W/L 72,TRUE,FALSE,,
ff840b0a-22c3-4cc9-807f-895087636963,8/6/2016 2:17:36 PM +00:00,8/6/2016 2:17:36 PM +00:00,System.Byte[],FALSE,2761383433,12394,NDLS,PNBE,3A,4/14/2016 4:00:00 PM +00:00,"W/L 104,GNWL",W/L 38,W/L 55,W/L 60,W/L 71,FALSE,FALSE,2016-04-18T16:00:22.698Z,2016-04-18T16:00:22.698Z
5bdf1a03-7886-4c7e-8f88-f879dea62b90,8/5/2016 11:15:31 PM +00:00,8/5/2016 11:15:31 PM +00:00,System.Byte[],FALSE,2544371974,12394,NDLS,PNBE,SL,4/5/2016 4:00:00 PM +00:00,"W/L 166,GNWL",W/L 27,,,W/L 71,FALSE,FALSE,2016-04-09T14:00:17.015Z,2016-04-09T14:00:17.015Z
b6e38bca-e7c5-4c9e-ba0a-ccf3c2330ac8,8/9/2016 1:47:56 PM +00:00,8/9/2016 1:47:56 PM +00:00,System.Byte[],FALSE,2118443022,12310,NDLS,PNBE,3A,6/10/2016 4:00:00 PM +00:00,"W/L 160,GNWL",Confirmed,,RAC 35,W/L 71,FALSE,FALSE,2016-06-14T13:01:05.962Z,2016-06-14T13:01:05.962Z
a37e4955-6bb0-44a7-b333-072850ccea0f,8/6/2016 7:15:34 AM +00:00,8/6/2016 7:15:34 AM +00:00,System.Byte[],FALSE,2761801685,12310,NDLS,PNBE,3A,4/10/2016 4:00:00 PM +00:00,"W/L 129,GNWL",,,,W/L 71,TRUE,FALSE,2016-04-14T13:05:28.760Z,2016-04-14T13:05:28.760Z
1d274fa2-046b-4fb7-a58a-3e4cad09c223,8/6/2016 6:15:23 PM +00:00,8/6/2016 6:15:23 PM +00:00,System.Byte[],FALSE,2415125111,12310,NDLS,PNBE,3A,4/16/2016 4:00:00 PM +00:00,"W/L 98,GNWL",,,,W/L 71,TRUE,FALSE,2016-04-20T12:00:30.222Z,2016-04-20T12:00:30.222Z
6d9a7451-856f-4f48-951a-f6e18de16aaa,8/8/2016 6:15:31 PM +00:00,8/8/2016 6:15:31 PM +00:00,System.Byte[],FALSE,2762686526,12394,NDLS,PNBE,SL,5/15/2016 4:00:00 PM +00:00,"W/L 108,GNWL",,,,W/L 71,TRUE,FALSE,2016-05-19T12:03:46.397Z,2016-05-19T12:03:46.397Z
f244bd30-5dff-454f-aac6-47fd1cfe883f,7/29/2016 1:18:21 PM +00:00,7/29/2016 1:18:21 PM +00:00,System.Byte[],FALSE,2311274821,12394,NDLS,PNBE,SL,11/19/2015 5:30:00 AM +00:00,"W/L 165,GNWL",,,,W/L 70,TRUE,FALSE,2015-11-23T00:00:13.077Z,2015-11-23T00:00:13.077Z
57ee9e94-e855-45ea-87ed-76d7f43e960c,8/9/2016 6:45:28 PM +00:00,8/9/2016 6:45:28 PM +00:00,System.Byte[],FALSE,2546809258,12394,NDLS,PNBE,SL,6/23/2016 4:00:00 PM +00:00,"W/L 78,GNWL",RS1 31,,RAC 88,W/L 7,FALSE,TRUE,2016-06-27T11:01:02.767Z,2016-06-27T11:01:02.767Z
2d84618c-e18c-49e9-aca0-42b9a96c29e0,8/1/2016 8:19:59 AM +00:00,8/1/2016 8:19:59 AM +00:00,System.Byte[],FALSE,2313716178,12394,NDLS,PNBE,SL,1/22/2016 4:00:00 PM +00:00,"W/L 46,GNWL",,,RAC 79,W/L 7,TRUE,FALSE,2016-01-26T12:01:44.090Z,2016-01-26T12:01:44.090Z
a1c27532-a6a6-4295-a5b7-973321759007,7/29/2016 3:16:28 PM +00:00,7/29/2016 3:16:28 PM +00:00,System.Byte[],FALSE,2211779119,12310,NDLS,PNBE,3A,11/20/2015 4:00:00 PM +00:00,"W/L 12,DP",,,,W/L 7,TRUE,FALSE,2015-11-24T14:00:26.320Z,2015-11-24T14:00:26.320Z
c0a05dd2-1799-48e4-931f-4dc2f2f3ad74,8/7/2016 5:15:39 AM +00:00,8/7/2016 5:15:39 AM +00:00,System.Byte[],FALSE,2860909377,12402,NDLS,PNBE,3A,4/23/2016 4:00:00 PM +00:00,"W/L 10,GNWL",,,,W/L 7,TRUE,FALSE,2016-04-27T12:00:28.365Z,2016-04-27T12:00:28.365Z
688c7456-6de8-4dd2-a2e4-29d78ac208eb,8/8/2016 10:15:10 PM +00:00,8/8/2016 10:15:10 PM +00:00,System.Byte[],FALSE,2763223208,12424,NDLS,PNBE,3A,5/18/2016 4:00:00 PM +00:00,"W/L 9,RSWL",,,,W/L 7,TRUE,FALSE,2016-05-22T12:04:15.593Z,2016-05-22T12:04:15.593Z
8fc84df7-f56a-4c34-9b19-13cf01a556a6,7/29/2016 2:15:18 AM +00:00,7/29/2016 2:15:18 AM +00:00,System.Byte[],FALSE,2753375421,12310,NDLS,PNBE,3A,11/10/2015 4:00:00 PM +00:00,"W/L 156,GNWL",RB6 63,,,W/L 69,FALSE,TRUE,2015-11-22T04:34:11.797Z,2015-11-22T04:34:11.797Z
2573d9fa-4635-4be6-beab-8cc4ed13f9c9,8/4/2016 12:18:21 PM +00:00,8/4/2016 12:18:21 PM +00:00,System.Byte[],FALSE,2415536644,12394,NDLS,PNBE,SL,3/12/2016 4:00:00 PM +00:00,"W/L 181,GNWL",W/L 5,,W/L 37,W/L 68,FALSE,FALSE,2016-03-16T13:00:36.458Z,2016-03-16T13:00:36.458Z
722d59b2-c721-4b73-9329-14e6bdaa6589,8/4/2016 7:17:38 AM +00:00,8/4/2016 7:17:38 AM +00:00,System.Byte[],FALSE,2414986590,12394,NDLS,PNBE,SL,3/8/2016 4:00:00 PM +00:00,"W/L 102,GNWL",,,,W/L 68,TRUE,FALSE,2016-03-12T11:00:28.806Z,2016-03-12T11:00:28.806Z
d93bb026-8d69-458a-8de9-f78e7531e98d,8/9/2016 8:15:27 PM +00:00,8/9/2016 8:15:27 PM +00:00,System.Byte[],FALSE,2865683327,12394,NDLS,PNBE,SL,6/27/2016 4:00:00 PM +00:00,"W/L 136,GNWL",W/L 20,W/L 39,W/L 41,W/L 67,FALSE,FALSE,2016-07-01T12:01:13.931Z,2016-07-01T12:01:13.931Z
64380c18-573f-4728-bcb7-7754e75ca1f9,8/9/2016 5:50:01 PM +00:00,8/9/2016 5:50:01 PM +00:00,System.Byte[],FALSE,2219184114,12394,NDLS,PNBE,SL,6/20/2016 4:00:00 PM +00:00,"W/L 166,GNWL",RAC 104,W/L 16,W/L 28,W/L 67,FALSE,FALSE,2016-06-24T12:00:37.942Z,2016-06-24T12:00:37.942Z
4b4e45a5-42fb-41d3-a63d-bddc8f433246,8/4/2016 4:17:58 PM +00:00,8/4/2016 4:17:58 PM +00:00,System.Byte[],FALSE,2114865124,12394,NDLS,PNBE,SL,3/15/2016 4:00:00 PM +00:00,"W/L 149,GNWL",,,,W/L 67,TRUE,FALSE,2016-03-19T11:00:46.802Z,2016-03-19T11:00:46.802Z
c39563c4-7e01-47a7-a7bb-0344463f17b1,8/6/2016 10:18:32 AM +00:00,8/6/2016 10:18:32 AM +00:00,System.Byte[],FALSE,2214385895,12394,NDLS,PNBE,SL,4/12/2016 4:00:00 PM +00:00,"W/L 103,GNWL",,,,W/L 64,TRUE,FALSE,2016-04-16T13:00:47.266Z,2016-04-16T13:00:47.266Z
b11ea4c0-84a0-4282-a5d9-38f5a6e44a55,7/29/2016 6:17:07 AM +00:00,7/29/2016 6:17:07 AM +00:00,System.Byte[],FALSE,2109835907,12394,NDLS,PNBE,SL,11/14/2015 4:00:00 PM +00:00,"W/L 263,GNWL",W/L 34,W/L 51,W/L 81,W/L 63,FALSE,FALSE,2015-11-22T12:30:08.426Z,2015-11-22T12:30:08.426Z
8a501849-a585-4800-95f0-0e195d50860b,8/4/2016 11:15:43 PM +00:00,8/4/2016 11:15:43 PM +00:00,System.Byte[],FALSE,2543449615,12394,NDLS,PNBE,3A,3/20/2016 4:00:00 PM +00:00,"W/L 115,GNWL",W/L 7,W/L 20,W/L 40,W/L 60,FALSE,TRUE,2016-03-24T12:07:10.317Z,2016-03-24T12:07:10.317Z
d4ab277b-f448-422c-b814-d22fb1b4a0c2,7/8/2016 8:30:09 PM +00:00,7/8/2016 8:30:09 PM +00:00,System.Byte[],FALSE,2547400164,12394,NDLS,PNBE,SL,7/8/2016 6:30:00 PM +00:00,"W/L 165,GNWL",W/L 1,W/L 21,W/L 40,W/L 60,FALSE,FALSE,,
bf245796-ceac-4755-b37a-633d1f91ca20,8/6/2016 2:15:26 AM +00:00,8/6/2016 2:15:26 AM +00:00,System.Byte[],FALSE,2862369138,12394,NDLS,PNBE,3A,4/7/2016 4:00:00 PM +00:00,"W/L 81,GNWL",RB3 63,,W/L 40,W/L 60,FALSE,TRUE,2016-04-11T14:00:18.230Z,2016-04-11T14:00:18.230Z
fbb3ab79-4b0b-42fd-abb0-83f113fd01b3,8/5/2016 8:15:44 PM +00:00,8/5/2016 8:15:44 PM +00:00,System.Byte[],FALSE,2544239272,12394,NDLS,PNBE,3A,4/3/2016 4:00:00 PM +00:00,"W/L 8,GNWL","B1 , 63",,,W/L 6,FALSE,TRUE,2016-04-07T12:03:59.690Z,2016-04-07T12:03:59.690Z
cce0ce14-e229-4908-bce9-4248854e920c,7/28/2016 6:43:26 PM +00:00,7/28/2016 6:43:26 PM +00:00,System.Byte[],FALSE,2535608156,12310,NDLS,PNBE,3A,11/5/2015 4:00:00 PM +00:00,"W/L 56,GNWL",,,RAC 14,W/L 6,TRUE,FALSE,2015-11-21T18:20:15.822Z,2015-11-21T18:20:15.822Z
f6edb0d4-5832-4e12-96a2-e05868be534f,7/29/2016 6:17:07 AM +00:00,7/29/2016 6:17:07 AM +00:00,System.Byte[],FALSE,2535971135,12304,NDLS,PNBE,2A,11/14/2015 4:00:00 PM +00:00,"W/L 12,PQWL",,,W/L 2,W/L 6,TRUE,FALSE,2015-11-22T12:30:08.425Z,2015-11-22T12:30:08.425Z
5de40d43-76fd-4331-b8d0-2685d0416f17,7/24/2016 5:21:01 AM +00:00,7/24/2016 5:21:01 AM +00:00,System.Byte[],FALSE,2638986821,12306,NDLS,PNBE,2A,10/23/2015 12:00:00 AM +00:00,"W/L 19,RSWL",,,,W/L 6,TRUE,FALSE,2015-11-21T10:30:14.211Z,2015-11-21T10:30:14.211Z
ceefe796-8529-45cf-8351-2b7932c03b11,8/7/2016 8:25:55 AM +00:00,8/7/2016 8:25:55 AM +00:00,System.Byte[],FALSE,2861536192,12394,NDLS,PNBE,3A,4/25/2016 4:00:00 PM +00:00,"W/L 13,GNWL",,,,W/L 6,TRUE,FALSE,2016-04-29T12:01:19.288Z,2016-04-29T12:01:19.288Z
b0558f41-6e7d-45e2-931d-d0a594dfdff1,8/9/2016 2:17:42 PM +00:00,8/9/2016 2:17:42 PM +00:00,System.Byte[],FALSE,2646117046,12394,NDLS,PNBE,SL,6/11/2016 4:00:00 PM +00:00,"W/L 26,GNWL",,,,W/L 6,TRUE,FALSE,2016-06-15T12:00:34.693Z,2016-06-15T12:00:34.693Z
548a2d01-a8fb-43eb-886c-0f8e5a85256b,8/2/2016 12:15:43 AM +00:00,8/2/2016 12:15:43 AM +00:00,System.Byte[],FALSE,2414407486,12394,NDLS,PNBE,SL,2/6/2016 2:30:00 PM +00:00,"W/L 129,GNWL",W/L 14,W/L 27,W/L 31,W/L 59,TRUE,FALSE,2016-02-10T09:01:05.988Z,2016-02-10T09:01:05.988Z
3278f4f4-fb84-4141-ab9f-79c3a6948275,9/4/2016 10:30:08 AM +00:00,9/4/2016 10:30:08 AM +00:00,System.Byte[],FALSE,2801835087,12394,NDLS,PNBE,SL,8/15/2016 6:30:00 PM +00:00,"W/L 130,GNWL",RS6 47,RAC 105,W/L 2,W/L 58,FALSE,TRUE,,
88e85fc8-7389-4e3c-af99-0ce3d3542932,6/20/2016 5:30:09 AM +00:00,6/20/2016 5:30:09 AM +00:00,System.Byte[],FALSE,2647441074,12310,NDLS,PNBE,3A,6/19/2016 6:30:00 PM +00:00,"W/L 181,GNWL",W/L 2,W/L 14,W/L 22,W/L 57,FALSE,FALSE,,
92707f27-72f3-42b3-b2b6-aa59cec28126,8/8/2016 2:22:07 PM +00:00,8/8/2016 2:22:07 PM +00:00,System.Byte[],FALSE,2416802697,12394,NDLS,PNBE,SL,5/13/2016 4:00:00 PM +00:00,"W/L 134,GNWL",RAC 65,RAC 92,RAC 107,W/L 57,TRUE,FALSE,2016-05-17T12:00:57.677Z,2016-05-17T12:00:57.677Z
97ae755d-1bdc-44fd-afb8-2901890dc607,8/9/2016 11:19:56 AM +00:00,8/9/2016 11:19:56 AM +00:00,System.Byte[],FALSE,2546248575,12310,NDLS,PNBE,3A,6/5/2016 4:00:00 PM +00:00,"W/L 111,GNWL",Confirmed,,,W/L 56,FALSE,FALSE,2016-06-09T13:04:54.850Z,2016-06-09T13:04:54.850Z
a669986d-2e86-4d0d-b9c3-58ce021ef33b,8/9/2016 10:20:09 AM +00:00,8/9/2016 10:20:09 AM +00:00,System.Byte[],FALSE,2864336064,12394,NDLS,PNBE,SL,6/4/2016 4:00:00 PM +00:00,"W/L 154,GNWL",,,,W/L 54,TRUE,FALSE,2016-06-08T12:00:47.335Z,2016-06-08T12:00:47.335Z
f04ccf6c-dd87-445d-9a1d-30c3a2cea753,8/6/2016 9:16:50 AM +00:00,8/6/2016 9:16:50 AM +00:00,System.Byte[],FALSE,2761381423,12310,NDLS,PNBE,3A,4/11/2016 4:00:00 PM +00:00,"W/L 105,GNWL",,W/L 9,W/L 16,W/L 53,TRUE,FALSE,2016-04-15T14:00:24.937Z,2016-04-15T14:00:24.937Z
16d02eaa-5978-41c9-8a23-dc630188e34c,8/8/2016 4:16:07 PM +00:00,8/8/2016 4:16:07 PM +00:00,System.Byte[],FALSE,2763858292,12394,NDLS,PNBE,3A,5/14/2016 4:00:00 PM +00:00,"W/L 75,GNWL",,,,W/L 53,TRUE,FALSE,2016-05-18T15:00:20.296Z,2016-05-18T15:00:20.296Z
5cd6efa3-bac9-499f-abcf-77bdc7a7f8e5,8/9/2016 10:15:33 PM +00:00,8/9/2016 10:15:33 PM +00:00,System.Byte[],FALSE,2418982096,12310,NDLS,PNBE,3A,7/4/2016 4:00:00 PM +00:00,"W/L 151,GNWL",,Confirmed,RAC 16,W/L 52,FALSE,FALSE,2016-07-08T11:00:56.113Z,2016-07-08T11:00:56.113Z
